case_number|case_status|employer_name|job_title|soc_code|full_time_position|begin_date|end_date|total_worker_positions|new_employment|continued_employment|new_concurrent_employment|change_previous_employment|change_employer|amended_petition|employer_address1|employer_address2|employer_city|employer_state|employer_poc_last_name|employer_poc_first_name|employer_poc_job_title|secondary_entity_business_name|worksite_address1|worksite_address2|worksite_city|worksite_state|h_1b_dependent|willful_violator|prevailing_wage|employer_phone|employer_phone_ext|employer_poc_phone|employer_poc_phone_ext|employer_poc_email|h_1b_dependent
I-200-26079-718499|Certified|Google LLC|Product Associate|15-1299.09|Y|2026-09-18|2029-09-17|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||76 Ninth Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-729054|Certified|Google LLC|Product Manager|15-1299.09|Y|2026-09-18|2029-09-17|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||76 Ninth Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26085-730854|Certified|Google LLC|Research Scientist|15-1221.00|Y|2026-09-18|2029-09-17|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||76 Ninth Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-728428|Certified|Google LLC|Research Engineer|15-1221.00|Y|2026-09-18|2029-09-17|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||2000 N. Shoreline Blvd|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-728894|Certified|Google LLC|Research Engineer|15-1221.00|Y|2026-09-18|2029-09-17|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||2000 N. Shoreline Blvd|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-727945|Certified|Google LLC|Research Scientist|15-1221.00|Y|2026-09-18|2029-09-17|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||2000 N. Shoreline Blvd|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-728450|Certified|Google LLC|Research Scientist|15-1221.00|Y|2026-09-18|2029-09-17|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||2000 N. Shoreline Blvd|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-728427|Certified|Google LLC|Research Scientist|15-1221.00|Y|2026-09-18|2029-09-17|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||2000 N. Shoreline Blvd|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-730395|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-09-18|2029-09-17|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1965 Charleston Road|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-728447|Certified|Google LLC|Research Scientist|15-1221.00|Y|2026-09-18|2029-09-17|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||2000 N. Shoreline Blvd|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26085-730852|Certified|Google LLC|Research Scientist|15-1221.00|Y|2026-09-18|2029-09-17|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||111 8th Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26085-730849|Certified|Google LLC|Technical Program Manager|15-1299.09|Y|2026-09-18|2029-09-17|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||2000 N. Shoreline Blvd.|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-728911|Certified|Google LLC|Research Engineer|15-1221.00|Y|2026-09-18|2029-09-17|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||100 Mayfield Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-727303|Certified|Google LLC|Director, Business Management|15-1221.00|Y|2026-09-18|2029-09-17|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||8539 Gate Pkwy W|Apt 9415||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-727298|Certified|Google LLC|Research Scientist|15-1221.00|Y|2026-09-18|2029-09-17|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||2000 N. Shoreline Blvd|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26085-730861|Certified|Google LLC|Research Scientist|15-1221.00|Y|2026-09-18|2029-09-17|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||111 8th Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-729652|Certified|Google LLC|Research Scientist|15-1221.00|Y|2026-09-18|2029-09-17|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||76 Ninth Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-728943|Certified|Google LLC|Research Developer|15-1221.00|Y|2026-09-18|2029-09-17|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||76 Ninth Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-727994|Certified|Google LLC|Research Scientist|15-1221.00|Y|2026-09-18|2029-09-17|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||2000 N. Shoreline Blvd|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-728474|Certified|Google LLC|Research Scientist|15-1221.00|Y|2026-09-18|2029-09-17|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||100 Mayfield Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-727536|Certified|Intel Corporation|Software Engineer|15-1252.00|Y|2026-09-18|2029-09-17|1|1|0|0|0|0|0|2200 Mission College Blvd||Santa Clara|CA|Heider|Sheila|IMMIGRATION MANAGER|No||2200 Mission College Blvd|||Yes|No|Year|14807154205||14807154205||Immigration@intel.com|Yes
I-200-26084-727621|Certified|Intel Corporation|Software Engineer|15-1252.00|Y|2026-09-18|2029-09-17|1|1|0|0|0|0|0|2200 Mission College Blvd||Santa Clara|CA|Heider|Sheila|IMMIGRATION MANAGER|No||1900 Prairie City Rd.|||Yes|No|Year|14807154205||14807154205||Immigration@intel.com|Yes
I-200-26082-721020|Certified|Palo Alto Networks Inc|Senior Staff Software Engineer|15-1252.00|Y|2026-09-18|2029-09-17|25|5|5|0|5|5|5|3000 Tannery Way||Santa Clara|CA|Jones|Kelly|Sr. Mgr, Immigration & Global Mob.|No||3000 Tannery Way|||Yes|No|Year|14087534000||14087534000||globalmobility@paloaltonetworks.com|Yes
I-200-26084-728879|Certified|Waymo LLC|Software Engineer|15-1252.00|Y|2026-09-18|2029-09-17|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Loran|Jacquelyn|People Operations|No||680 E. Middlefield Road|||Yes|No|Year|16504991053||16504991053||jloran@waymo.com|Yes
I-200-26077-713429|Certified|ADP Inc|Lead Application Developer|15-1252.00|Y|2026-09-17|2029-09-16|1|1|0|0|0|0|0|1 ADP Blvd||Roseland|NJ|KOCAK|BECKY|LEAD IMMIGRATION SPECIALIST|No||71 Hanover Road|||Yes|No|Year|19739745000||19739745067||becky.kocak@adp.com|Yes
I-200-26077-713408|Certified|ADP Technology Services Inc|Lead Software Engineer|15-1252.00|Y|2026-09-17|2029-09-16|1|1|0|0|0|0|0|1 ADP Blvd||Roseland|NJ|KOCAK|BECKY|LEAD IMMIGRATION SPECIALIST|No||1 ADP Blvd.|||Yes|No|Year|19739745000||19739745067||becky.kocak@adp.com|Yes
I-200-26077-713377|Certified|ADP Technology Services Inc|Lead Software Engineer|15-1252.00|Y|2026-09-17|2029-09-16|1|1|0|0|0|0|0|1 ADP Blvd||Roseland|NJ|KOCAK|BECKY|LEAD IMMIGRATION SPECIALIST|No||1 ADP Blvd.|||Yes|No|Year|19739745000||19739745067||becky.kocak@adp.com|Yes
I-200-26078-714756|Certified|Fidelity Technology Group LLC d/b/a Fidelity Investments|Full Stack Engineer|15-1252.00|Y|2026-09-17|2029-09-16|1|1|0|0|0|0|0|245  Summer Street||Boston|MA|Tederick|Adelina|Senior Manager, U.S. Immigration|No||1-2 Destiny Way|||Yes|No|Year|18008355099||18008355099||hrimmigrat@fmr.com|Yes
I-200-26079-718726|Certified|Fortinet Inc|Team Lead, Software Dev QA|15-1253.00|Y|2026-09-17|2029-09-16|1|1|0|0|0|0|0|909 Kifer Road||Sunnyvale|CA|Kim|Katie|Immigration Manager|No||3833 Kifer Road|||Yes|No|Year|14082357700||14082357700||immigration@fortinet.com|Yes
I-200-26077-713092|Certified|Global Payment Holding Company|Site Reliability Engineer II|15-1253.00|Y|2026-09-17|2029-09-16|1|1|0|0|0|0|0|3550 Lenox Road|Suite 3000|Atlanta|GA|Weldon|Nicole|HR Risk & Compliance Specialist|No||310 Oak St|Apt 508||Yes|No|Year|17202808162||16787624024||Nicole.Weldon@globalpayments.com|Yes
I-200-26077-713414|Certified|Global Payment Holding Company|Principal Network Engineer|15-1244.00|Y|2026-09-17|2029-09-16|1|1|0|0|0|0|0|3550 Lenox Road|Suite 3000|Atlanta|GA|Weldon|Nicole|HR Risk & Compliance Specialist|No||5995 Windward Parkway|Suite 200||Yes|No|Year|17202808162||16787624024||Nicole.Weldon@globalpayments.com|Yes
I-200-26077-713387|Certified|Global Payment Holding Company|Principal Product Manager, Payment Reporting|15-1299.09|Y|2026-09-17|2029-09-16|1|1|0|0|0|0|0|3550 Lenox Road|Suite 3000|Atlanta|GA|Weldon|Nicole|HR Risk & Compliance Specialist|No||5995 Windward Pkwy|Suite 200||Yes|No|Year|17202808162||16787624024||NicoleWeldon@tsys.com|Yes
I-200-26077-713080|Certified|Global Payment Holding Company|Distributed Database Administrator Senior|15-1242.00|Y|2026-09-17|2029-09-16|1|1|0|0|0|0|0|3550 Lenox Road|Suite 3000|Atlanta|GA|Weldon|Nicole|HR Risk & Compliance Specialist|No||655 Promenade Pkwy|Apt 3083||Yes|No|Year|17202808162||16787624024||Nicole.Weldon@globalpayments.com|Yes
I-200-26077-712607|Certified|Government Employee Insurance Company (GEICO)|Engineer II|15-1252.00|Y|2026-09-17|2029-09-16|1|1|0|0|0|0|0|7272 Wisconsin Ave||Bethesda|MD|McCoy|Maureen|Plaza Immigration/Compliance Specialist|No||202 North West Street|||Yes|No|Year|13019863996||13019863996||n/a|Yes
I-200-26078-716634|Certified|Intercontinental Exchange Holdings Inc|Junior Database Administrator|15-1242.00|Y|2026-09-17|2029-09-16|1|1|0|0|0|0|0|5660 New Northside Drive, 3rd Floor||Atlanta|GA|DAVIS YOUNG|TWILLIKKI|SENIOR PARALEGAL|No||5680 New Northside Drive|||Yes|No|Year|17708572395|0|17708572395|0|Twillikki.Young@ice.com|Yes
I-200-26079-717387|Certified|Intercontinental Exchange Holdings Inc|Software Development Engineer in Test|15-1253.00|Y|2026-09-17|2029-09-16|1|1|0|0|0|0|0|5660 New Northside Drive, 3rd Floor||Atlanta|GA|DAVIS YOUNG|TWILLIKKI|SENIOR PARALEGAL|No||5660 New Northside Drive|3rd Floor||Yes|No|Year|17708572395|0|17708572395|0|Twillikki.Young@ice.com|Yes
I-200-26079-717382|Certified|Intercontinental Exchange Holdings Inc|Senior Full Stack Developer|15-1252.00|Y|2026-09-17|2029-09-16|1|1|0|0|0|0|0|5660 New Northside Drive, 3rd Floor||Atlanta|GA|DAVIS YOUNG|TWILLIKKI|SENIOR PARALEGAL|No||5660 New Northside Drive|||Yes|No|Year|17708572395|0|17708572395|0|Twillikki.Young@ice.com|Yes
I-200-26083-726632|Certified|Regions Bank|Data Engineer II|15-1243.00|Y|2026-09-17|2029-09-16|1|1|0|0|0|0|0|1900  5th Avenue North|FLR 22|Birmingham|AL|York|Cinda|Senior Vice President, Employment Counsel|No||917 Riverchase Trail|or other remote work location within the Birmingham, AL MSA||Yes|No|Year|12053264624||12053264624||cinda.york@regions.com|Yes
I-200-26078-716691|Certified|Salesforce Inc|Software Engineering SMTS|15-1252.00|Y|2026-09-17|2029-09-16|1|1|0|0|0|0|0|415 Mission St.||San Francisco|CA|Barnes / Luchnik|Matthew / Alex|Partner - US Immigration|No||415 Mission St.|||Yes|No|Year|14153097215||14153097215||aluchnik@salesforce.com|Yes
I-200-26078-716464|Certified|Salesforce Inc|Software Engineering MTS|15-1252.00|Y|2026-09-17|2029-09-16|1|1|0|0|0|0|0|415 Mission St.||San Francisco|CA|Barnes / Luchnik|Matthew / Alex|Partner - US Immigration|No||415 Mission St.|||Yes|No|Year|14153097215||14153097215||aluchnik@salesforce.com|Yes
I-200-26078-716673|Certified|Salesforce Inc|Software Engineering SMTS|15-1252.00|Y|2026-09-17|2029-09-16|1|1|0|0|0|0|0|415 Mission St.||San Francisco|CA|Barnes / Luchnik|Matthew / Alex|Partner - US Immigration|No||415 Mission St.|||Yes|No|Year|14153097215||14153097215||aluchnik@salesforce.com|Yes
I-200-26078-716685|Certified|Salesforce Inc|Software Engineering MTS|15-1252.00|Y|2026-09-17|2029-09-16|1|1|0|0|0|0|0|415 Mission St.||San Francisco|CA|Barnes / Luchnik|Matthew / Alex|Partner - US Immigration|No||929 108th Ave. NE|Ste 1800||Yes|No|Year|14153097215||14153097215||aluchnik@salesforce.com|Yes
I-200-26078-716460|Certified|Salesforce Inc|Software Engineering MTS|15-1252.00|Y|2026-09-17|2029-09-16|1|1|0|0|0|0|0|415 Mission St.||San Francisco|CA|Barnes / Luchnik|Matthew / Alex|Partner - US Immigration|No||415 Mission St.|||Yes|No|Year|14153097215||14153097215||aluchnik@salesforce.com|Yes
I-200-26078-716671|Certified|Salesforce Inc|Software Engineering SMTS|15-1252.00|Y|2026-09-17|2029-09-16|1|1|0|0|0|0|0|415 Mission St.||San Francisco|CA|Barnes / Luchnik|Matthew / Alex|Partner - US Immigration|No||415 Mission St.|||Yes|No|Year|14153097215||14153097215||aluchnik@salesforce.com|Yes
I-200-26078-716665|Certified|Salesforce Inc|Software Engineering MTS|15-1252.00|Y|2026-09-17|2029-09-16|1|1|0|0|0|0|0|415 Mission St.||San Francisco|CA|Barnes / Luchnik|Matthew / Alex|Partner - US Immigration|No||415 Mission Street|||Yes|No|Year|14153097215||14153097215||aluchnik@salesforce.com|Yes
I-200-26078-716680|Certified|Salesforce Inc|Software Engineering MTS|15-1252.00|Y|2026-09-17|2029-09-16|1|1|0|0|0|0|0|415 Mission St.||San Francisco|CA|Barnes / Luchnik|Matthew / Alex|Partner - US Immigration|No||181 Lytton Avenue|||Yes|No|Year|14153097215||14153097215||aluchnik@salesforce.com|Yes
I-200-26078-716473|Certified|Salesforce Inc|Software Engineering MTS|15-1252.00|Y|2026-09-17|2029-09-16|1|1|0|0|0|0|0|415 Mission St.||San Francisco|CA|Barnes / Luchnik|Matthew / Alex|Partner - US Immigration|No||415 Mission St.|||Yes|No|Year|14153097215||14153097215||aluchnik@salesforce.com|Yes
I-200-26079-717243|Certified|Salesforce Inc|Software Engineering MTS|15-1252.00|Y|2026-09-17|2029-09-16|1|1|0|0|0|0|0|415 Mission St.||San Francisco|CA|Barnes / Luchnik|Matthew / Alex|Partner - US Immigration|No||415 Mission St.|||Yes|No|Year|14153097215||14153097215||aluchnik@salesforce.com|Yes
I-200-26083-725938|Certified|Samsung Semiconductor Inc|Senior Engineer|15-1252.00|Y|2026-09-17|2029-09-16|20|4|4|0|4|4|4|3655 N First Street||San Jose|CA|Vu / Hong|Joseph / Huijeong|Sr. Specialist, HR Operations  / Associate Program Manager|No||3655 N 1st Street|||Yes|No|Year|14085444092||14085444650||immigration@ssi.samsung.com|Yes
I-200-26077-713114|Certified|TSYS Merchant Solutions LLC|Site Reliability Engineer II|15-1253.00|Y|2026-09-17|2029-09-16|1|1|0|0|0|0|0|3550 Lenox Road|Suite 3000|Atlanta|GA|Weldon|Nicole|HR Risk & Compliance Specialist|No||4937 Tamarac St|||Yes|No|Year|17066440609||16787624024||Nicole.Weldon@globalpayments.com|Yes
I-200-26077-713808|Certified|Toshiba America Business Solutions Inc|Software Engineer|15-1252.00|Y|2026-09-17|2029-09-16|1|1|0|0|0|0|0|25530 Commercentre Drive||Lake Forest|CA|Nguyen|Trini|HR Business Partner|No||25530 Commercentre Drive|||Yes|No|Year|19494626138||19494626138||trini.nguyen@tabs.toshiba.com|Yes
I-200-26079-719168|Certified|Western Digital Technologies Inc|Senior Engineer, Development Engineering|15-1252.00|Y|2026-09-17|2029-09-16|25|5|5|0|5|5|5|5601 Great Oaks Parkway|N/A|San Jose|CA|Nguyen|Lynda|Specialist 3, Global Mobility|No||5601 Great Oaks Parkway|||Yes|No|Year|14087178629||14087178629||lynda.nguyen@wdc.com|Yes
I-200-26079-719166|Certified|Western Digital Technologies Inc|Senior Engineer, Development Engineering|15-1252.00|Y|2026-09-17|2029-09-16|1|1|0|0|0|0|0|5601 Great Oaks Parkway|N/A|San Jose|CA|Nguyen|Lynda|Specialist 3, Global Mobility |No||130 Smoke Tree Ct.|||Yes|No|Year|14087178629||14087178629||lynda.nguyen@wdc.com|Yes
I-200-26076-709174|Certified|ADP Technology Services Inc|Application Developer|15-1252.00|Y|2026-09-16|2029-09-15|1|1|0|0|0|0|0|1 ADP Blvd||Roseland|NJ|KOCAK|BECKY|LEAD IMMIGRATION SPECIALIST|No||71 Hanover Road|||Yes|No|Year|19739745000||19739745067||becky.kocak@adp.com|Yes
I-200-26076-709085|Certified|ADP Technology Services Inc|Application Developer|15-1252.00|Y|2026-09-16|2029-09-15|1|1|0|0|0|0|0|1 ADP Blvd||Roseland|NJ|KOCAK|BECKY|LEAD IMMIGRATION SPECIALIST|No||1 ADP Boulevard|||Yes|No|Year|19739745000||19739745067||becky.kocak@adp.com|Yes
I-200-26076-709237|Certified|ADP Technology Services Inc|Senior Software Engineer|15-1252.00|Y|2026-09-16|2029-09-15|1|1|0|0|0|0|0|1 ADP Blvd.||Roseland|NJ|KOCAK|BECKY|LEAD IMMIGRATION SPECIALIST|No||1 ADP Boulevard|||Yes|No|Year|19739745000||19739745067||BECKY.KOCAK@ADP.COM|Yes
I-200-26076-709223|Certified|ADP Technology Services Inc|Application Developer|15-1252.00|Y|2026-09-16|2029-09-15|1|1|0|0|0|0|0|1 ADP Blvd.||Roseland|NJ|KOCAK|BECKY|LEAD IMMIGRATION SPECIALIST|No||99 Jefferson Road|||Yes|No|Year|19739745000||19739745067||BECKY.KOCAK@ADP.COM|Yes
I-200-26076-709145|Certified|ADP Technology Services Inc|Application Developer|15-1252.00|Y|2026-09-16|2029-09-15|1|1|0|0|0|0|0|1 ADP Blvd.||Roseland|NJ|KOCAK|BECKY|LEAD IMMIGRATION SPECIALIST|No||71 Hanover Road|||Yes|No|Year|19739745000||19739745067||BECKY.KOCAK@ADP.COM|Yes
I-200-26076-709247|Certified|ADP Technology Services Inc|Senior Application Developer|15-1252.00|Y|2026-09-16|2029-09-15|1|1|0|0|0|0|0|1 ADP Blvd||Roseland|NJ|KOCAK|BECKY|LEAD IMMIGRATION SPECIALIST|No||1 ADP Blvd.|||Yes|No|Year|19739745000||19739745067||becky.kocak@adp.com|Yes
I-200-26076-709112|Certified|ADP Technology Services Inc|Application Developer|15-1252.00|Y|2026-09-16|2029-09-15|1|1|0|0|0|0|0|1 ADP Blvd||Roseland|NJ|KOCAK|BECKY|LEAD IMMIGRATION SPECIALIST|No||71 Hanover Road|||Yes|No|Year|19739745000||19739745067||becky.kocak@adp.com|Yes
I-200-26076-709193|Certified|ADP Technology Services Inc|Application Developer|15-1252.00|Y|2026-09-16|2029-09-15|1|1|0|0|0|0|0|1 ADP Blvd||Roseland|NJ|KOCAK|BECKY|LEAD IMMIGRATION SPECIALIST|No||99 Jefferson Road|||Yes|No|Year|19739745000||19739745067||becky.kocak@adp.com|Yes
I-200-26076-709121|Certified|ADP Technology Services Inc|Application Developer|15-1252.00|Y|2026-09-16|2029-09-15|1|1|0|0|0|0|0|1 ADP Blvd||Roseland|NJ|KOCAK|BECKY|LEAD IMMIGRATION SPECIALIST|No||71 Hanover Road|||Yes|No|Year|19739745000||19739745067||becky.kocak@adp.com|Yes
I-200-26076-709160|Certified|ADP Technology Services Inc|Application Developer|15-1252.00|Y|2026-09-16|2029-09-15|1|1|0|0|0|0|0|1 ADP Blvd||Roseland|NJ|KOCAK|BECKY|LEAD IMMIGRATION SPECIALIST|No||71 Hanover Road|||Yes|No|Year|19739745000||19739745067||becky.kocak@adp.com|Yes
I-200-26076-710343|Certified|AMERIPRISE FINANCIAL INC|INFORMATION SECURITY ANALYST|15-1212.00|Y|2026-09-16|2029-09-15|1|1|0|0|0|0|0|5222 AMERIPRISE FINANCIAL CENTER||MINNEAPOLIS|MN|GRESS SPRINGER|CATHY|SENIOR MANAGER, LEGAL AFFAIRS|No||901 3RD AVENUE SOUTH|||Yes|No|Year|16126718640||16126718640||CATHY.GRESS.SPRINGER@AMPF.COM|Yes
I-200-26083-727150|Certified|Astreya Partners LLC|Senior IT Telecommunication Engineer|15-1241.01|Y|2026-09-16|2029-09-15|1|1|0|0|0|0|0|2033 Gateway Place|Suite 500|San Jose|CA|Lewis|Joanne|Senior Director, HR|No||48355 Purpleleaf Street|||Yes|No|Year|14083876274||14083876274||jlewis@astreya.com|Yes
I-200-26076-710533|Certified|Autodesk Inc|Software Development Engineer|15-1252.00|Y|2026-09-16|2029-09-15|1|1|0|0|0|0|0|The Landmark @ One Market Street|Suite 400|San Francisco|CA|Faison|Kristin|Senior Global Mobility Program Manager|No||221 SE Ankeny Street|||Yes|No|Year|14155394618||14155075000||USImmigration@autodesk.com|Yes
I-200-26078-714973|Certified|City of Boston Treasury Division|Information Security Analyst (Identity & Access Management)|15-1212.00|Y|2026-09-16|2029-09-15|1|1|0|0|0|0|0|1 City Hall Square|Boston City Hall Room 608|Boston|MA|Lawrence|Alexandra|Chief People Officer for the City of Boston|No||1 City Hall Square|Boston City Hall Room 703||Yes|No|Hour|16174134084||16174134084||alex.lawrence@boston.gov|Yes
I-200-26083-726733|Certified|Google LLC|Research Associate|15-1221.00|Y|2026-09-16|2029-09-15|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1600 Amphitheatre Parkway|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26083-726714|Certified|Google LLC|Research Engineer Manager|15-1221.00|Y|2026-09-16|2029-09-15|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||2000 N. Shoreline Blvd|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-728500|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-09-16|2029-09-15|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||100 Bay View Drive|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
